,3x12,3x13,3x14,3x15,3x16,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x3,6x4,6x5,6x6,6x7,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,218,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1320999135298897,4.222918729657652,-0.7128137074824261,0,1,1,1,0
52922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833854831413472,1.9634531559145552,-0.9527978860173808,0,1,1,1,1
55869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,101,255,254,177,22,0,0,0,0,0,0,0,0,0,0,0,0,0.9510258286747387,2.6608780348283725,-0.4212588192912608,1,1,0,1,0
31719,0,0,0,0,0,0,0,0,0,0,0,25,144,190,246,254,255,255,254,112,0,0,0,0,0,0,0,0,26,96,247,216,138,92,68,46,24,221,176,0,0,0,0,0,0,0,0,0,0,0.8751878436481341,1.163923643635728,-1.381779053664295,1,1,0,0,1
42713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,219,253,253,99,0,0,0,0,0,0,0,0,0.14382939930375882,0.4765701712211989,0.36055473995179105,0,1,0,0,0
12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586598396244203,1.1577923386717726,-1.2332918333015943,1,1,1,1,1
55893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,236,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,170,244,253,82,0,0,0,0,0,0,0,0,0,0,0,0.15662215403358726,0.8751708718564173,0.29589269837931215,0,1,0,0,0
38462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6075523135099453,0.16362080573889307,0.31486776081973933,1,1,0,1,1
52745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31121047237494714,0.9580843776832438,0.821154673600655,1,1,1,1,0
25364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,255,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037890143605999738,0.5339055260111284,-0.7703993555154459,1,1,0,1,1
55488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061840894324690865,0.5349827067408219,-0.5161097426102029,0,1,0,1,0
38016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08799842259946666,3.6978011626540757,-1.3346481174162812,0,1,0,0,0
17404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,0.3652016764459388,7.776941172451144,-0.0812871281932447,0,1,0,0,0
50056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1453832555502037,1.1064726466553738,-0.20523569776758116,1,1,1,1,0
56471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,174,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2921650027780357,1.2358680024137938,-0.5229316581965371,0,1,0,1,0
17257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8811041784489415,1.5942769055669885,1.3457281619240833,0,1,1,1,1
19855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19648432801320537,2.0567639837768708,0.8971976126869619,1,1,1,1,1
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36183005033247817,1.54100859559711,1.3923330093920023,1,1,0,1,1
33772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48186307647213944,1.2003523832596172,1.9123845848184478,0,1,1,0,0
17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,123,148,218,253,254,174,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1719816173048998,0.7638263423184481,-0.964354820796146,1,1,1,1,1
49876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5779912597716177,1.228796432461225,0.8452389716143788,1,1,0,1,1
13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,211,255,163,236,199,194,205,177,136,43,3,0,0,0,0,0,0,0,0,0.21037686847330916,0.31373173437603025,-0.4592739353883756,1,1,0,0,0
54798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5959536657301232,7.490975208670866,0.6563475232507493,0,1,0,0,0
13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19072287239271468,0.5953553682115361,0.6308370192898846,0,1,1,1,1
42758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559738654185105,3.588879568471878,0.8919571850107418,0,1,1,1,1
47350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,254,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7531927245008806,0.0801032043600186,1.0277515115175702,1,1,1,1,0
13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,129,213,254,73,0,0,0,0,0,0,0,0,0.9013212810859688,0.17169425884160008,-2.002712622365244,1,1,1,1,1
46093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,114,0,0,0,0,0,0,0,0,0.49480455072182994,0.36496306672220213,2.3761108339737507,1,1,0,1,0
9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,217,19,0,0,0,0,0,0,0,0,0,0,0,0,0.3655649614853159,0.5487192066533053,0.9631548687916062,1,1,0,1,1
11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,253,96,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07373072972575112,3.5603944802913317,1.1748361527146969,0,1,1,1,1
48579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6693965275948432,1.4531781368193548,-0.053809707516245926,0,1,1,1,0
41727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11752220968182236,0.23515720767945808,0.4111212692018245,1,1,1,1,0
27060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,131,143,179,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,254,0.2994375256443903,2.0487000615938635,-0.549451108803367,0,1,1,1,0
6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42051460860438117,1.4498459595522333,-1.3606450102569316,1,1,0,1,1
36442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,165,151,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6690308131473133,0.30547156849151585,1.1647877652342746,0,1,0,0,0
45277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,246,66,0,0,0,0,0,0,0,0,0,0,0,0,0.35355568620636046,0.1660312467333849,0.8568766515354835,0,1,0,1,1
48851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02854593223088908,12.941800765885123,-0.8958862910605621,1,1,1,1,0
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43182428319329813,1.1002228832850511,0.7549546476485816,1,1,0,1,1
12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37807616726526205,2.820506832908822,1.0136698351244964,0,1,0,0,0
31357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,189,0,0,0,0,0,0,0,0,0,0,0.5631617109394422,0.2362374352040144,1.2429217368453676,0,1,0,1,0
41514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,255,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6965676293918022,3.586921156762559,0.9682309654430341,0,1,0,0,0
49538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880618938392073,4.034315405300839,-1.090760202923011,1,1,0,1,1
18108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,84,125,125,51,0,0,0,0,0,0,0,0,0,0,0.19266439936269353,0.33914665761318874,-0.4898442304763552,0,1,0,1,1
31487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,229,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40200383347972257,0.5282120449056465,-0.24564777913342806,1,1,1,1,1
55169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,254,255,99,0,0,0,0,0,0,0,0,0,0.358958364643683,2.362880560174819,-0.0832623116795173,1,1,1,1,1
58196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,223,203,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3059894418970377,0.6527070723158133,0.46370903374270683,1,1,1,1,1
54107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,213,255,160,146,101,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86864207266229,0.8617403206303647,-0.505900171086462,1,1,1,1,0
24400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6092033749317503,0.2928809163438061,-0.11241641846795886,1,1,0,1,1
39417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,255,118,0,0,0,0,0,0,0,0,0.18254980945450405,0.40096996617018343,-0.811056502975619,0,1,1,1,1
7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8249759152690065,0.6081763827353545,0.1186597323469084,1,1,0,1,0
11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9315582814342547,1.546891058345619,0.9045663293774496,0,1,1,1,1
12661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05021000741787518,0.770409274228765,-0.7222930215235858,0,1,1,1,1
44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,242,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9214644053190202,1.7518435751160912,0.9474931890856645,1,1,1,1,1
7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,255,25,0,0,0,0,0,0,0,0,0,0.20158525746940403,2.5529637880446363,0.14817693686745212,0,1,1,1,1
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,70,95,161,203,254,255,254,211,95,0,0,0,0,0,0,0,0,0,0,0,0.9857599148068039,2.2399275495909596,-0.6024314409315814,0,1,1,1,0
8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,150,255,254,216,27,0,0,0,0,0,0,0,0,0,0.9103951820528142,0.14483396525581893,1.4461755512453556,0,1,0,0,0
57058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,118,180,0,0,0,0,0,0,0,0,0,0,0.20818875446875185,11.419443725315833,0.4790793922596559,1,1,0,1,0
38867,0,0,0,0,0,0,0,0,64,146,146,146,246,255,215,25,0,0,0,0,0,0,0,0,0,0,111,236,253,253,253,253,253,253,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9149282558396457,0.15840169447073552,-0.2049148214384626,0,1,0,0,0
18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615064519448624,0.4566451254299087,-0.07809638048413794,0,1,1,1,1
45730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,254,228,102,0,0,0,0,0,0,0,0,0,0,0,0,0.9158725977403492,1.510615356195491,-0.15706871763465943,0,1,1,1,0
37564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,193,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357733705732708,1.0237043211327332,-0.17781855388635448,1,1,1,1,1
41136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4021705694982637,2.291980007666153,1.3008837395969188,0,1,1,1,1
45001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157618567526689,0.5353145442303534,1.1592174889629063,1,1,0,1,1
6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20797081505876047,0.3412827735160736,-0.2302600343574693,0,1,1,1,1
49732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,233,254,213,152,112,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.3523018912209439,1.7158941755832717,0.9201481622721868,1,1,1,1,1
11556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20325097282671956,1.1187537010336805,0.7529539696903307,0,1,0,1,0
21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.7567837327847863,0.3342298079732676,0.30669078163613783,1,1,1,1,1
14858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,206,134,9,0,0,0,0,0,0,0,0,0,0,0.5575437078834106,2.5477132805037668,0.9384605660304935,1,1,0,1,1
22963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629103943046809,1.0982417803550195,0.2751803509806084,1,1,1,1,1
44216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,120,166,224,159,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2035595134340631,1.043849123813643,-1.0464530088915203,0,1,0,1,1
29675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,162,161,170,186,229,195,120,45,0,0,0,0,0,0,0,0,0,0,0,0.18460538474066435,2.270477330550393,-1.4682587148258508,1,1,0,1,1
3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5529942520749359,0.8704125615824301,-0.3355663537285652,0,1,1,1,0
16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,211,255,218,136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05621529283165394,0.25959114721735105,0.8092307768906953,0,1,0,0,0
42161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,191,233,253,191,61,0,0,0,0,0,0,0,0,0,0.9531557969536297,1.1926643853673118,0.03849359154678715,0,1,1,1,1
3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,255,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9686176388126585,0.8620323658719691,1.6025768143022483,0,1,0,1,0
19263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6662204117559789,1.8207224250655871,-1.0213032453483315,0,1,0,0,0
31254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9365457515084059,0.3519398181448522,1.3966632201777416,0,1,0,0,0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703690427813483,3.277314795918672,-1.4545890105522008,0,1,0,0,0
5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,164,254,255,254,186,35,0,0,0,0,0,0,0,0,0,0,0,0,0.7050930043714101,1.0227123165273215,0.03138970028466589,1,1,1,1,0
37792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,254,254,254,254,255,240,122,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30469797094738416,2.2333986113232016,0.1834827730449418,1,1,0,1,1
29483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17852983606347395,1.8395295435771295,-0.6127530056078396,1,1,1,1,0
47361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5072052230697051,2.5413596078100182,0.5395858545061363,0,1,0,0,0
36458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5613947711287921,1.951665902855497,1.292418104463049,1,1,1,1,1
28693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5728497424246676,1.1941345535931336,-2.114287629181389,1,1,1,1,1
58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6567435772018974,1.9722773458105547,0.02942164514494769,1,1,1,1,0
21129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21431613929296256,0.29520675983067823,0.46325008193985096,1,1,0,1,0
42288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,193,61,0,0,0,0,0,0,0,0,0,0,0,0.6964303686501395,0.27165441225528497,0.7116777286996051,1,1,1,1,1
20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297164022842362,2.9617065075860154,1.3184505999666838,1,1,0,1,1
38206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1629185730105127,2.474510439875038,-0.4237228967915134,1,1,0,1,1
8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,43,123,201,145,0,0,0,0,0,0,29,137,190,190,191,190,190,216,190,253,252,252,189,0,0,0,0,0,0,0,0,0.294176453722657,0.25723751920771226,-1.9847682522647854,1,1,1,1,1
27541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,223,255,254,212,148,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45796971912815987,0.5850620667521206,1.0474207728692024,1,1,1,1,1
53143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,255,98,0,0,0,0,0,0,0,0,0,0,0.8954952904860932,0.6177608157042354,0.9825895064388459,0,1,0,1,0
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6742793748789918,3.283584427173442,-0.5818102150392661,1,1,0,1,1
6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,171,238,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4079657474545466,0.671677980406541,-0.670085080528468,0,1,0,1,0
36432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14165841994710004,0.180567208826911,-0.21059849157067295,1,1,0,1,1
35434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,198,169,169,169,169,102,20,0,0,0,0,0,0,0,0,0,0,0,0,0.7677830062565477,1.8675129107791206,-0.656298749206506,0,1,1,1,1
58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,226,247,69,0,0,0,0,0,0,0,0,0,0,0.50105609950201,9.432452214084957,-0.31142734238508885,0,1,0,1,1
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9064110693651642,3.4841942723084784,1.198278352678683,1,1,0,1,1
14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5945161511957986,0.353800944228997,-0.17608726906542954,1,1,0,1,1
