,3x12,3x13,3x14,3x15,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,6x20,6x21,6x22,6x23,6x24,6x25,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
46718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21987203565069935,0.8202706160850334,-0.38643212361286816,1,0,1,0,0
17885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,251,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9539062401718662,12.716855507133143,1.233227213141407,0,0,1,1,1
39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,255,253,253,253,253,255,253,253,114,36,0,0,0,0,0,0,0,0,0,0,8,170,253,251,251,0.810142355745903,0.2590513912809295,-1.322339635157581,1,0,1,1,1
27693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,253,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,209,252,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9721096907993902,1.6351686040128766,-0.8068489746407788,0,0,0,0,0
30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9303072840025124,1.5768504892148116,-0.7467504317645249,1,0,1,1,1
15574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,191,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,249,252,252,252,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,87,0.3942665856709171,10.81446766429282,1.549852482781568,1,0,1,1,1
10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,166,255,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873703614510768,1.3617973675330604,-0.6437436251236328,1,0,1,1,1
32413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,239,253,132,54,0,0,0,0,0,0,0,0,0,0,0,0,0.6009060691559975,0.24383463590391039,-0.47986266306917447,1,0,1,1,1
56817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,125,157,254,228,125,106,0,0,0,0,0,0,0,0,0,0,0,0,107,118,228,252,0.5276034559184785,0.8138551707493494,3.213830727318771,1,0,1,1,1
39904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,72,143,210,253,253,255,253,119,2,0,0,0,0,0,0,0,0,0,18,157,216,252,252,252,252,0.869273717715016,1.1858727397759754,-0.030618602027658478,0,0,0,0,0
12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49545524287493636,0.8574675614936819,1.2949109736389794,0,0,1,0,0
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,226,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,252,252,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835402062582543,3.6975999412524425,0.7403098063642773,0,0,0,0,0
28913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,43,148,253,253,254,253,253,227,42,0,0,0,0,0,0,0,0,0,43,112,216,0.0006886576453163373,1.2061414933023407,1.4187482645556013,1,0,1,1,1
17029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,253,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7064749164256556,0.21538577910337306,-1.0034237291602972,0,0,0,0,0
38485,0,0,0,0,0,0,0,0,0,0,0,62,254,253,193,51,0,0,0,0,0,0,0,0,0,0,0,0,0,21,203,253,252,253,232,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,253,203,203,254,253,254,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.6248357286608368,6.358478696627521,0.9630624965738581,0,0,0,0,0
40620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,167,221,254,236,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,77,0.782159033164274,0.43485619639438555,0.665150333435941,1,0,0,0,0
13956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,229,203,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,252,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5715726685936584,0.33830590437781993,0.8486356793091961,1,0,1,1,1
32227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,117,244,253,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,238,254,249,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.08136713612805935,0.8778148766672538,-0.6486209385322944,1,0,1,1,1
25596,0,0,0,0,0,0,0,0,0,0,0,0,104,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,254,246,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,254,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8739181425217959,0.9305718108222194,0.46547422266089866,1,0,1,1,1
9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,191,255,253,253,253,255,211,94,0,0,0,0,0,0,0,0,0,0,0,32,197,242,252,253,252,252,252,253,252,215,0,0,0,0,0,0,0,0,0,0,0,109,252,252,252,0.9108559550810643,0.2914869187435885,0.5154171922414472,0,0,0,0,0
43535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,254,142,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,57,239,253,141,0,0,0,0,0,0,116,0,0,0,0,0,0,0.5943145635656165,0.7382099603349598,0.7926096170583392,0,0,0,0,0
33146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,229,253,129,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,252,252,252,253,234,82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,229,252,186,0.1303094370827783,6.81617126160697,-0.16645704982786533,1,0,1,1,1
7910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,227,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27029200454638713,1.2270971479416615,2.5836601304874725,1,0,1,1,1
25264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,215,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01463262143769306,1.0028911155088358,0.30050358706069114,0,0,0,0,0
58689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,253,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,232,252,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07713642283654765,0.41520172361257457,0.10565040311623336,0,0,0,0,0
6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,118,118,118,118,79,0.8964592670394751,3.4866448787390536,0.044832859634536405,0,0,0,1,1
33175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,232,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,247,252,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8189722788666203,2.2059640366199544,0.77260029246357,1,0,1,1,1
40337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,63,151,158,222,255,216,57,0,0,0,0,0,0,0,0,0,21,29,110,0.40370012286859536,0.453756974986467,-1.0014463364032498,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,139,225,254,254,206,197,125,17,0,0,0,0,0,0,0,0,0,0,0,56,204,0.3201857723764403,2.559908943320492,1.158557792784434,0,0,0,0,0
14851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,225,242,255,210,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,128,249,253,253,253,0.7993914763061852,3.317893637181192,0.009462007597675607,1,0,0,0,0
8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,255,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4149257953636716,0.5550907971855858,1.131795575721411,0,0,0,0,0
12089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,108,180,253,255,253,253,253,201,76,9,0,0,0,0,0,0,0,0,60,161,212,252,252,0.9071623151742162,2.2931830625077225,-0.6305337017938837,0,0,0,0,0
58466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,253,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5997437605580118,0.734802593369017,0.24153929089137316,1,0,1,1,1
18760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,179,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08458014117493151,0.1347686610043043,1.3135706335702655,1,0,0,0,0
23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,138,191,138,138,128,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,74,253,252,252,252,252,253,252,186,67,5,0,0,0,0,0,0,0,0,0,0,0,116,247,183,183,0.8967775659900344,1.19576111067609,-0.5388963489717379,1,0,0,0,0
26732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,114,170,114,170,170,170,114,0.40499828569841556,0.397107437217404,-0.5262114413076404,1,0,0,1,1
30675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,162,253,253,255,253,253,196,64,0,0,0,0,0,0,0,0,0,0,0,0,0,12,252,252,0.8346595393265358,0.3409034332259804,-1.63386079539857,0,0,0,0,0
39855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,191,255,255,255,255,255,255,255,255,191,64,0,0,0,0,0,0,0,0,191,255,255,255,255,0.3545891385908194,0.9108517999003611,-0.29317732397812946,1,0,0,0,1
57517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,254,254,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,245,253,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6017695988455628,2.926836897223803,-1.3264543071756358,0,0,0,0,0
37161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,143,143,143,255,176,101,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,252,0.2772979892372288,0.28718907572176805,-0.6762036500884633,0,0,0,0,0
9879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,144,185,61,149,255,255,197,146,103,17,0,0,0,0,0,0,0,0,0,0,0,24,206,253,253,253,253,253,253,253,253,191,0,0,0,0,0,0,0,0,0,0,0,0,16,0.553010966597596,2.52778706482176,0.5819084265111619,1,0,1,1,1
34644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9145719292748298,0.1796914884787622,0.03493684575717621,1,0,1,1,0
34911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,253,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,252,252,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06036708570195559,0.28870435537952194,-0.6742633668039711,0,0,0,0,0
26505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,173,254,253,234,152,92,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,253,252,253,252,253,252,243,122,0,0,0,0,0,0,0,0,0,0,0,0,21,203,254,253,0.1409944842178682,1.7122206176926948,-0.6655330725388032,0,0,1,0,0
58874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,250,254,254,255,218,93,10,0,0,0,0,0,0,0,0,0,0,0,0,27,167,253,253,0.6809167370192535,0.19076431383349798,-0.8344632159617545,1,0,1,0,0
44454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,253,228,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4801966621510686,1.6816897737310539,2.01484373903501,0,0,0,0,0
52038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,77,137,192,192,101,3,0,0,0,0,0,0,0,0,0,0,0,0,25,125,189,254,254,254,0.9819472431930323,0.2666798652350148,0.7639485131065218,1,0,1,1,1
31871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,255,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,254,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7439013911194525,0.42192443639853566,-0.8049784070883822,0,0,1,0,0
20146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18219915393995512,1.3440444044557587,0.2730743626648334,0,0,0,0,0
44193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375453663059297,0.2716986269677894,0.029172037792336104,0,0,0,0,0
4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,255,253,253,140,89,0,0,0,0,0,0,0,0,0,0,0,0,0,22,202,252,252,253,252,252,252,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,82,0.5899191871196304,1.050185174920268,0.771112951977876,0,0,0,0,0
23045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,255,235,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,252,252,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5024896586149645,0.27813207454471794,1.0241766069448963,1,0,1,1,1
56475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98,255,254,255,166,191,96,0,0,0,0,0,0,0,0,0,0,0,0,7,136,205,253,253,253,253,0.384313133928717,0.3260531306808672,-0.28487221414298497,1,0,0,0,0
27933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9964488215240974,0.13067486945732704,-0.6868039770590884,1,0,0,1,1
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,120,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,242,222,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587395681905305,0.5321360574357269,-0.5295512603439113,0,0,0,0,0
36247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,166,253,253,255,253,253,203,129,29,29,16,0,0,0,0,0,0,0,0,0,0,166,252,252,252,253,252,252,252,253,252,252,215,169,94,13,0,0,0,0,0,0,89,253,252,252,252,253,0.5179994104794432,3.007836385519868,-0.7531418796444265,0,0,0,0,0
50969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,141,191,255,253,253,253,192,60,0,0,0,0,0,0,0,0,0,13,57,157,179,252,252,252,253,252,252,252,253,196,0,0,0,0,0,0,0,0,60,209,252,252,253,0.3661651602173531,0.6864710517799171,0.7596313239575929,0,0,0,0,0
19724,0,0,0,0,0,0,0,0,0,0,0,0,0,62,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,234,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8157858719109093,2.1741168158185276,0.9538099346636806,1,0,1,1,1
3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,146,199,255,176,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,186,227,0.20660526298349347,3.7600597703207175,0.9367485853250127,1,0,1,1,1
19247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,118,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.3603768508847126,2.4574374319750607,0.12887570810794835,1,0,1,1,1
7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,184,254,196,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,206,204,197,253,253,120,0,0,0,0,0,0,0,0,0,0,0,0,0,68,224,0.16875809698030797,0.13740104122941124,-0.2924256944068757,0,0,0,0,0
12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,102,102,102,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7842463573875148,0.39490871376873116,0.40798276906024056,1,0,0,0,0
58729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,116,170,254,195,254,233,167,92,14,0,0,0,0,0,0,0,0,0,0,13,155,249,254,251,183,0.21771362737357347,3.2871784997580993,1.394642953597207,0,0,0,1,0
2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,236,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,252,252,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6979368350735771,2.3471183111371965,-0.04094513254853687,1,0,1,1,1
29551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15584285652033147,0.9742373878288068,0.7992510439118238,1,0,1,1,1
23872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,255,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.3627006574130195,2.2919989688849736,1.188495404288249,0,0,0,0,0
31596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,253,253,230,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2630314484688937,0.3085772322296685,-0.4537303973478874,0,0,0,0,0
28265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,43,96,148,148,210,253,253,253,253,148,69,4,0,0,0,0,0,0,43,155,216,227,252,252,252,0.38974061518554104,0.6633163100171761,-0.4065362283874113,0,0,0,0,0
7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,117,155,155,147,38,0,0,0,0,0,0,0,0,0,0,0,0,0.009711061645073515,0.989716618673855,1.8381347479264898,0,0,0,0,1
31759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,142,166,103,249,240,155,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,254,254,254,0.4957570525842605,0.6422366106962949,0.05817608752045382,0,0,0,0,0
28693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4245140250674464,0.38788176797884966,0.33019939394315034,1,0,1,1,1
7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003515942224945112,7.66375383957568,0.8435104097364318,1,0,1,1,1
