,3x14,3x15,3x16,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.41551277868939074,1.7815440539200524,-1.7228449909315142,0,0,0,0,0
27115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.028890250119166128,0.09139188904146281,-0.05694101196316875,1,0,1,0,1
23265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,233,150,150,229,254,254,255,254,117,0,0,0,0,0,0,0,0,0,0,0,0,0.5949009249769784,1.5345061884282862,-0.46180504011661155,0,0,0,0,0
24966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,223,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4204229432868989,1.5781982766204692,-0.6153563533494533,0,0,0,0,0
4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,255,255,128,191,128,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0.7473676952774806,0.4250560948137685,1.752667444123783,0,0,0,0,0
47469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40219824142917404,0.9993397026277169,-0.39884038799380417,0,0,0,0,0
45468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05056616446386586,1.7575087361824808,0.4692858764813772,0,0,0,0,0
47123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,254,187,166,166,139,79,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,214,253,0.12842016517701238,1.0494970097157184,0.9803981208193443,0,0,0,0,0
5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7811957856172014,2.684497420104753,-0.9998659239221851,1,0,0,0,0
28557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5152681026269135,0.5371534779307034,-0.8698081502236726,1,0,0,0,0
11804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619133866596148,0.5697467779519211,-0.32946846248110667,0,0,0,0,0
50330,0,0,0,0,0,5,132,194,159,91,67,32,0,0,0,0,0,0,0,0,0,0,0,0,17,242,253,253,253,254,238,148,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.40518853161884694,15.051556921916532,1.1253797853804908,0,0,0,0,0
31610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.6402332615746067,0.20644043806145024,1.3948817722894933,0,0,1,0,0
35719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6675768575980491,0.5088965367330657,0.4898160678719834,0,0,0,0,0
53467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,239,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8920692131998962,4.819030255603136,0.2735142461628928,1,0,0,0,0
45642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,254,254,254,217,166,196,197,142,60,0,0,0,0,0,0,0,0,0,0,0,0,0,146,253,228,253,0.11371246965402915,0.12933098146634467,-0.5767995071462416,1,0,1,1,1
44020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821426378286526,0.5220661251859521,-0.2389080295577985,0,0,0,0,0
12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970473450454607,1.6040843484146592,0.5986305933057463,0,0,0,0,0
53376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,176,227,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6838221172546312,2.16562644304591,0.26176506930312804,1,0,1,1,1
30789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,170,255,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04137768047209911,0.5825091673734935,0.6393681922624342,0,0,0,0,0
40878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,238,229,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6490319746806995,4.364577961715475,0.8365883339560548,0,0,0,0,0
37368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,114,170,226,255,226,141,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,226,0.5325296991353929,0.7638863366011859,0.5385081730698745,1,0,1,1,1
19051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,201,154,0,0,0,0,0,0,0,0,0,0,0,0,0.27728911335117934,0.8850198630405192,-0.17355663136565008,0,0,1,0,0
58253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,255,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9832229653136082,0.20779919799320468,0.491403423565481,0,0,0,0,1
30368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,230,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7651228365081704,1.6910586743968201,-0.32575947216420514,1,0,1,1,1
55279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,255,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8263765974054317,0.6963111559051295,1.256825074710203,1,0,1,1,1
29949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4779199765645431,1.9419226755615642,0.03352275074285677,1,0,1,0,1
4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46520744332293706,3.6251521658779557,-1.072270139522299,1,0,1,1,1
16720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10605179180966029,0.22933204065988225,0.45778162578654374,1,0,0,0,0
24144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8733280133769679,1.314177185457055,0.42428336414002216,0,0,0,0,0
7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,144,144,187,196,168,254,201,71,0,0,0,0,0,0,0,0,0,0,0,0.27084398272267174,3.649170849043739,-1.0999363601157077,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,149,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48290406452981016,6.710807505329728,-1.5583884547921125,0,0,0,0,1
19167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,255,225,38,0,0,0,0,0,0,0,0,0,0,0,0,0.6472280171381632,0.24269259218739123,1.4876403083903593,1,0,1,1,1
36928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,196,230,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5923166839150654,2.3267439105741063,-0.9187470751949655,0,0,0,0,0
6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,169,254,213,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5847456837375555,12.533630182542435,1.6167574914849323,0,0,0,0,1
41195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7038441926908519,0.26786015859062806,0.49358359055342965,1,0,0,0,0
14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,255,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7807596403287891,1.2292486575634474,-1.750926460895056,1,0,1,1,1
9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5842870830923805,0.9433279548956274,1.6403217116976352,1,0,1,1,1
43269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,200,7,0,0,0,0,0,0,0,0,0,0,0,0.7060377677577376,1.7697935261138957,-0.1908948897343282,0,0,0,0,1
16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,211,255,218,136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.26321189388149224,1.204991261305782,-0.34938106056281765,0,0,0,0,0
52753,0,0,0,0,0,0,0,11,132,254,253,234,152,92,51,21,0,0,0,0,0,0,0,0,0,0,51,252,253,252,253,252,253,252,223,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21708972664922987,1.0588021582742233,-0.7621139890775649,1,0,1,1,1
17422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,194,255,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2386945559876973,6.540882436732258,-1.382242485933953,0,0,1,0,0
38449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20817162957110724,0.8599210359310986,0.5672065151291071,1,0,1,0,0
23470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9438102815694884,1.5626546976866151,1.4472667404083972,0,0,1,0,0
6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23878062151327373,4.053693853986668,1.9747083587699972,0,0,0,0,0
28668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,54,141,0.25415260430579834,1.0720443436173066,0.1911335175240158,1,0,1,1,1
55292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,34,87,0.9888058508944966,0.6835056794946063,-0.561392417476011,0,0,0,0,1
16691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,254,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41081776478597865,0.8524419209559447,-1.0603731860077448,0,0,0,0,0
59713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,170,255,139,0,0,0,0,0,0,0,0,0,0,0,0.7212070078269417,0.3096597832039762,0.9212333536513921,1,0,0,0,1
36644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,154,0.8705596825249375,0.5285614719681421,-1.0301986077226721,0,0,0,0,0
53531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22431671779257822,0.29936470216063615,0.5738617087552198,0,0,0,0,1
40263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3057756020124134,0.9808413581253023,-0.2162923936733371,1,0,1,1,1
47875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,253,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48818601080619184,10.409650940132614,0.03984797440507483,0,0,1,0,1
22914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,243,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4271688751888284,2.2300215568793327,0.19220888652491622,1,0,0,0,1
55383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5704761466962524,0.7102770977529449,-1.6188287278561637,1,0,0,0,0
40639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.3692662563047985,0.23743789693821105,-1.16133666283917,1,0,1,1,1
50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2568253351569054,1.4245765705895186,1.1796221193912404,1,0,1,1,1
58072,0,174,241,0,0,0,0,0,0,0,0,221,254,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,234,254,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5373222861718419,0.3408454149110673,0.7861741642078725,1,0,0,0,0
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215360688754111,0.7153374907067362,1.2129882592742287,1,0,1,1,1
43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,115,136,0.6440087239713542,2.139040193740882,-1.6737254385944682,0,0,0,0,0
30564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,229,255,254,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5516839946603477,10.051818722687788,1.1399746061567515,1,0,1,1,1
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5583308736068944,1.665665514359239,0.5057706832443293,0,0,0,0,0
45907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8754868380910757,3.0815808445263495,1.8408942216063469,1,0,0,0,1
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,253,192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4030133334878564,4.9060850735589945,1.7771386799116153,0,0,0,0,0
35089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923305054508335,1.068322516022915,0.9484204320062444,1,0,0,0,0
36046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,228,166,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8275703960914935,3.380103302386758,0.436875775630897,1,0,0,0,0
30213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,76,132,167,0.5198944292679948,0.7078476556648323,0.30554621865423165,1,0,0,0,0
6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8452696678672867,0.2996223406545665,-0.7725317208328769,0,0,1,0,1
13114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,253,253,253,253,253,255,127,121,83,0,0,0,0,0,0,0,0,0,0,0,0,0,67,252,0.9701175537911515,2.302781670593037,0.3502359629323857,0,0,0,0,0
44493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,255,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8930971543461746,0.32298864652471587,1.004044423781838,0,0,0,0,0
34566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,255,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8029348999712173,1.3351316667363191,-1.0553925078621438,0,0,0,0,0
58689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,253,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5658543174512634,0.4519176361841095,-0.9818151952927026,0,0,0,0,0
32314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,254,254,142,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.21824599949928125,0.8541969194622537,-0.6454292797340664,0,0,0,0,0
40570,0,0,0,0,0,0,4,54,141,191,141,66,7,0,0,0,0,0,0,0,0,0,0,0,0,128,252,252,252,253,252,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0.36915584724975514,0.47601510615313575,-1.3788635277613208,1,0,0,0,1
7821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,253,156,0,0,0,0,0,0,0,0,0,0,0.005740096216763191,6.612984312714872,-0.07158536372108854,0,0,0,0,0
36744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,254,255,138,12,0,0.018894528728352622,6.766692898532534,-0.9848398189698385,0,0,1,0,0
21717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8300512167061768,1.4519093541889374,-1.5546874492740097,0,0,0,0,0
4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,253,253,255,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454506096890491,0.15610651981498766,-0.5695166372725103,0,0,0,0,0
52994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2480881847138121,0.19774323719802,0.11129967287824197,1,0,1,1,1
54809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,255,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5436169598039895,0.4508378508635277,-0.2008505156275212,1,0,1,1,1
33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,219,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8569074857629414,0.8387574611462075,-0.7521585448717388,1,0,0,0,0
35168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7673643292926007,2.032470148724725,-0.012013862619198937,1,0,1,1,1
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,84,0,0,0,0,0,76,50,0,0,0,0,0,0,0.9735617237214221,0.7246597501999481,0.13273508821964553,1,0,1,1,1
55144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,145,188,255,217,155,153,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,253,244,0.1772006571200454,0.7809923338930377,-1.5849159505358885,1,0,1,1,1
24373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,255,98,51,128,158,158,158,144,38,0,0,0,0,0,0,0,0,0,0,0,0,47,0.7580081952083386,0.3844553833218674,-0.6224757830031176,1,0,0,0,0
12498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,255,253,253,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9317189748587444,0.6565543220777393,-0.8409273267855999,1,0,1,0,1
20737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,130,148,227,245,148,148,148,69,4,0,0,0,0,0,0,0,0,0,0,0,0,136,0.4029260746859128,0.5110639274353073,0.836860668695914,1,0,1,1,1
12521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6621518144507326,0.0862120134782983,-0.8394375875830987,0,0,0,0,0
36265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,254,228,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9033276570092209,0.8645144536578417,-0.9990500763780128,1,0,1,1,1
28193,0,0,0,0,0,0,0,0,0,0,25,67,163,254,163,5,0,0,0,0,0,0,0,0,0,0,0,0,78,211,254,253,253,253,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13903681794316314,2.6164496282336787,-0.7461620275781224,1,0,0,0,0
10042,0,0,0,0,0,75,105,245,253,253,255,129,37,0,0,0,0,0,0,0,0,0,0,62,239,252,252,252,252,253,252,223,138,7,0,0,0,0,0,0,0,0,0,0,0,0,162,252,252,0.21229768852004816,1.9117555677164686,0.1289962277984346,1,0,0,0,0
6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,228,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458947072099529,0.6365105764179091,0.2075394921835433,0,0,0,0,0
7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23419828941793241,0.21569522529020257,0.07592293059952428,0,0,0,0,1
27665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,254,89,0,0,0,0,0,0,0,0,0,0,0,0,0.80132660090022,1.014049406414118,0.3850252766982383,1,0,1,1,1
2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10503080071974302,3.0608742871079886,1.1021229406355724,1,0,1,1,1
47642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6098788663366623,1.6135988400583154,1.2717626175547625,1,0,1,1,1
14853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,242,195,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7896072271872238,0.776299043880694,-0.5572648025417828,0,0,0,0,0
20332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8130758091801152,1.7580843818694738,-0.5972193821915239,1,0,0,0,0
21056,0,0,0,0,0,0,0,6,116,191,144,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,45,252,252,253,252,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15414121587188423,1.558213796316979,0.4448805674595443,0,0,1,1,1
